fish,sl,eye,pec,pel,month,year,side,location,time
445,25.64,1.9,4.76,3.45,4,2011,R,PAS2,Post
446,42.05,3.05,8.68,6.18,2,2011,R,PAS2,Post
446,42.02,3.03,8.66,6.17,2,2011,R,PAS2,Post
447,23.78,1.82,4.92,3.87,4,2011,R,PAS2,Post
447,23.79,1.8,4.92,3.88,4,2011,R,PAS2,Post
448,42.81,3.24,8.84,6.77,2,2011,R,PAS2,Post
448,42.83,3.25,8.84,6.78,2,2011,R,PAS2,Post
469,55.85,4.4,10.59,6.79,1,2011,R,OFB2,Post
469,55.88,4.4,10.56,6.78,1,2011,R,OFB2,Post
470,58.06,4.77,10.23,7.52,12,2010,R,OFB2,Post
470,58.05,4.76,10.21,7.53,12,2010,R,OFB2,Post
471,57.6,4.28,9.53,7.39,12,2010,R,OFB2,Post
471,57.61,4.27,9.53,7.38,12,2010,R,OFB2,Post
472,58.04,4.35,10.42,7.45,12,2010,R,OFB2,Post
472,58.04,4.33,10.42,7.43,12,2010,R,OFB2,Post
473,62.99,4.69,11.24,7.54,12,2010,R,OFB2,Post
473,62.98,4.69,11.2,7.54,12,2010,R,OFB2,Post
474,57.36,4.54,10.75,7.35,12,2010,R,OFB2,Post
474,57.37,4.54,10.76,7.37,12,2010,R,OFB2,Post
475,53.96,4.6,10.22,7.25,1,2011,R,OFB2,Post
475,53.93,4.58,10.2,7.22,1,2011,R,OFB2,Post
476,59.76,4.37,10.61,7.51,12,2010,R,OFB2,Post
476,59.77,4.36,10.62,7.52,12,2010,R,OFB2,Post
477,63.43,4.6,11.22,7.88,12,2010,R,OFB2,Post
477,63.44,4.62,11.26,7.87,12,2010,R,OFB2,Post
478,54.97,4.33,8.91,6.57,1,2011,R,OFB2,Post
478,54.96,4.33,8.93,6.56,1,2011,R,OFB2,Post
479,65.75,4.82,12.35,8.71,11,2010,R,OFB2,Post
479,65.78,4.81,12.35,8.71,11,2010,R,OFB2,Post
480,60.3,4.49,10.95,8.03,12,2010,R,OFB2,Post
480,60.29,4.49,10.92,8.05,12,2010,R,OFB2,Post
481,63.75,4.83,11.24,8.29,12,2010,R,OFB2,Post
481,63.79,4.86,11.25,8.27,12,2010,R,OFB2,Post
482,69.72,5.22,11.7,7.75,11,2010,R,OFB2,Post
482,69.71,5.24,11.68,7.75,11,2010,R,OFB2,Post
483,63.33,4.74,10.14,7.44,12,2010,R,OFB2,Post
483,63.34,4.73,10.13,7.42,12,2010,R,OFB2,Post
484,59.03,4.71,10.83,8.08,12,2010,R,OFB2,Post
484,59.06,4.72,10.86,8.06,12,2010,R,OFB2,Post
485,67.35,4.76,11.7,8.77,11,2010,R,OFB2,Post
485,67.37,4.77,11.75,8.79,11,2010,R,OFB2,Post
486,71.46,5.12,12.1,8.5,10,2010,R,OFB2,Post
486,71.45,5.1,12.1,8.5,10,2010,R,OFB2,Post
488,45.89,3.54,8.71,6.13,2,2011,R,OFB3,Post
488,45.88,3.53,8.69,6.11,2,2011,R,OFB3,Post
489,65.68,4.39,10.47,6.95,11,2010,R,OFB3,Post
489,65.67,4.4,10.49,6.96,11,2010,R,OFB3,Post
490,47.52,3.59,8.22,6.41,1,2011,R,OFB3,Post
490,47.52,3.59,8.2,6.4,1,2011,R,OFB3,Post
491,41.07,3.43,7.53,5.28,2,2011,R,OFB3,Post
491,41.07,3.42,7.52,5.27,2,2011,R,OFB3,Post
492,50.56,4.17,9.35,6.47,1,2011,R,OFB3,Post
492,50.55,4.12,9.35,6.44,1,2011,R,OFB3,Post
493,57.55,4.06,10.8,7.32,12,2010,R,OFB3,Post
493,57.53,4.07,10.81,7.32,12,2010,R,OFB3,Post
494,39.16,3.09,7.23,5.11,2,2011,R,OFB3,Post
494,39.15,3.08,7.24,5.1,2,2011,R,OFB3,Post
495,50.7,3.75,8.65,6.58,1,2011,R,OFB3,Post
495,50.71,3.75,8.67,6.57,1,2011,R,OFB3,Post
496,51.56,3.88,8.83,6.62,1,2011,R,OFB3,Post
496,51.56,3.87,8.84,6.62,1,2011,R,OFB3,Post
497,42.7,3.36,8.39,6.05,2,2011,R,OFB3,Post
497,42.65,3.35,8.35,6.03,2,2011,R,OFB3,Post
498,51.05,3.6,9.54,6.65,1,2011,R,OFB3,Post
498,51.04,3.61,9.52,6.67,1,2011,R,OFB3,Post
499,49.34,3.7,9.08,6.64,1,2011,R,OFB3,Post
499,49.36,3.73,9.05,6.64,1,2011,R,OFB3,Post
500,55.32,4.3,9.78,7.28,1,2011,R,OFB3,Post
500,55.32,4.29,9.77,7.26,1,2011,R,OFB3,Post
501,51.9,3.68,9.1,6.48,1,2011,R,OFB3,Post
501,51.92,3.67,9.07,6.49,1,2011,R,OFB3,Post
502,44.7,3.43,8.33,5.28,2,2011,R,OFB3,Post
502,44.7,3.41,8.35,5.26,2,2011,R,OFB3,Post
503,41.44,3.3,7.55,5.33,2,2011,R,OFB3,Post
503,41.43,3.28,7.55,5.34,2,2011,R,OFB3,Post
504,48.04,3.69,8.01,6.29,1,2011,R,OFB3,Post
504,48.06,3.67,8.06,6.29,1,2011,R,OFB3,Post
505,50.59,3.84,9.36,6.72,1,2011,R,OFB3,Post
505,50.58,3.83,9.33,6.7,1,2011,R,OFB3,Post
506,48.51,3.63,9.01,6.37,1,2011,R,OFB3,Post
506,48.49,3.6,9,6.34,1,2011,R,OFB3,Post
507,43.94,3.29,7.98,5.68,2,2011,R,OFB3,Post
507,43.96,3.28,7.96,5.64,2,2011,R,OFB3,Post
512,83.94,5.79,14.94,10.14,8,2010,R,PAS6,Post
512,83.94,5.77,14.97,10.13,8,2010,R,PAS6,Post
513,79.68,5.73,15.79,11.23,9,2010,R,PAS6,Post
513,79.67,5.73,15.76,11.24,9,2010,R,PAS6,Post
514,86.4,6.37,16.57,11.41,7,2010,R,PAS6,Post
514,86.36,6.37,16.57,11.42,7,2010,R,PAS6,Post
515,31.21,2.6,6.43,2.9,4,2011,R,PAS6,Post
515,31.2,2.59,6.42,2.92,4,2011,R,PAS6,Post
516,29.11,2.4,5.68,3.06,4,2011,R,PAS6,Post
516,29.1,2.41,5.71,3.05,4,2011,R,PAS6,Post
517,29.18,2.32,5.67,2.73,4,2011,R,PAS6,Post
517,29.17,2.32,5.71,2.7,4,2011,R,PAS6,Post
571,39.28,3.54,7.98,5.25,5,2011,R,PAS3,Post
571,39.26,3.58,7.97,5.21,5,2011,R,PAS3,Post
572,43.05,3.62,8.2,5.54,4,2011,R,PAS3,Post
572,43.07,3.65,8.21,5.48,4,2011,R,PAS3,Post
573,39.61,3.57,7.55,5.22,5,2011,R,PAS3,Post
573,39.63,3.53,7.57,5.24,5,2011,R,PAS3,Post
574,43.45,3.65,8.76,5.89,4,2011,R,PAS3,Post
574,43.47,3.64,8.73,5.84,4,2011,R,PAS3,Post
575,40.09,3.68,7.6,5.24,5,2011,R,PAS3,Post
575,40.06,3.7,7.61,5.29,5,2011,R,PAS3,Post
576,47.16,4.13,8.95,6.25,4,2011,R,PAS3,Post
576,47.18,4.12,8.97,6.27,4,2011,R,PAS3,Post
577,47.73,4.21,8.44,6.04,4,2011,R,PAS3,Post
577,47.73,4.21,8.43,6.05,4,2011,R,PAS3,Post
578,40.56,3.61,7.53,5.06,5,2011,R,PAS3,Post
578,40.5,3.62,7.5,5.04,5,2011,R,PAS3,Post
579,46.81,4.31,9.17,5.96,4,2011,R,PAS3,Post
579,46.82,4.32,9.15,5.95,4,2011,R,PAS3,Post
580,41.72,3.7,8.76,5.31,4,2011,R,PAS3,Post
580,41.74,3.72,8.75,5.33,4,2011,R,PAS3,Post
581,42.24,3.7,8.18,5.54,4,2011,R,PAS3,Post
581,42.21,3.69,8.16,5.58,4,2011,R,PAS3,Post
582,51.32,3.77,9.69,6.46,4,2011,R,PAS3,Post
582,51.33,3.76,9.68,6.49,4,2011,R,PAS3,Post
584,41.56,3.89,8.16,5.87,4,2011,R,PAS3,Post
584,41.58,3.81,8.15,5.87,4,2011,R,PAS3,Post
585,56.68,4.22,11.2,7.79,3,2011,R,PAS3,Post
585,56.61,4.24,11.23,7.75,3,2011,R,PAS3,Post
587,36.52,3.29,7.3,5,5,2011,R,PAS3,Post
587,36.51,3.27,7.31,5.02,5,2011,R,PAS3,Post
588,44.47,4.12,8.38,5.64,4,2011,R,PAS3,Post
588,44.5,4.13,8.35,5.66,4,2011,R,PAS3,Post
592,47.6,3.58,9.6,4.97,4,2011,R,PAS4,Post
592,47.6,3.58,9.63,4.97,4,2011,R,PAS4,Post
595,51.08,4.08,9,6.64,4,2011,R,PAS4,Post
595,51.09,4.1,9.03,6.67,4,2011,R,PAS4,Post
596,35.3,3.39,7.58,4.19,5,2011,R,PAS4,Post
596,35.35,3.39,7.59,4.15,5,2011,R,PAS4,Post
597,44.23,3.6,7.39,5.33,4,2011,R,PAS4,Post
597,44.2,3.58,7.34,5.33,4,2011,R,PAS4,Post
598,58.54,4.23,10.23,7.66,3,2011,R,PAS4,Post
598,58.59,4.24,10.22,7.68,3,2011,R,PAS4,Post
600,40.72,3.24,7.89,5.29,5,2011,R,PAS4,Post
600,40.93,3.23,7.93,5.28,5,2011,R,PAS4,Post
601,45.9,3.74,8.05,5.91,4,2011,R,PAS4,Post
601,45.85,3.75,8.01,5.95,4,2011,R,PAS4,Post
602,19.86,2.07,3.6,1.64,6,2011,R,PAS4,Post
602,19.84,2.07,3.65,1.66,6,2011,R,PAS4,Post
604,28.5,2.45,6.18,3.11,5,2011,R,PAS4,Post
604,28.53,2.4,6.14,3.08,5,2011,R,PAS4,Post
605,35.11,2.84,7.23,4.09,5,2011,R,PAS4,Post
605,35.09,2.87,7.21,4.05,5,2011,R,PAS4,Post
606,39.11,3.28,7.84,3.95,5,2011,R,PAS4,Post
606,39.15,3.21,7.74,3.9,5,2011,R,PAS4,Post
612,27.34,2.17,5.54,2.69,5,2011,R,PAS1,Post
612,27.26,2.16,5.52,2.68,6,2011,R,PAS1,Post
613,37.78,3.21,8.48,4.5,5,2011,R,PAS1,Post
613,37.72,3.2,8.46,4.43,5,2011,R,PAS1,Post
614,59.88,4.37,11.03,7.54,1,2011,R,OFB2,Post
614,59.93,4.38,11.03,7.54,1,2011,R,OFB2,Post
615,67.36,4.69,11.38,7.93,12,2010,R,OFB2,Post
615,67.36,4.69,11.37,7.94,12,2010,R,OFB2,Post
616,30.66,2.35,6.24,3.67,4,2011,R,OFB2,Post
616,30.68,2.34,6.22,3.68,4,2011,R,OFB2,Post
617,70.36,4.69,13.21,8.96,12,2010,R,OFB2,Post
617,70.36,4.69,13.22,8.97,12,2010,R,OFB2,Post
618,61.39,4.05,11.96,8.27,1,2011,R,OFB2,Post
618,61.4,4.08,11.94,8.3,1,2011,R,OFB2,Post
619,61.86,4.24,11.34,7.99,1,2011,R,OFB2,Post
619,61.86,4.25,11.34,8,1,2011,R,OFB2,Post
620,66.45,4.26,13.01,8.91,1,2011,R,OFB2,Post
620,66.49,4.25,12.99,8.91,1,2011,R,OFB2,Post
621,47.62,3.53,10.54,6.74,3,2011,R,OFB2,Post
621,47.63,3.53,10.53,6.75,3,2011,R,OFB2,Post
622,78.14,4.7,14.6,9.9,10,2010,R,OFB2,Post
622,78.15,4.7,14.61,9.91,10,2010,R,OFB2,Post
623,67.38,4.39,12.68,8.31,12,2010,R,OFB2,Post
623,67.37,4.41,12.69,8.31,12,2010,R,OFB2,Post
624,73.79,4.68,14.15,9.26,11,2010,R,OFB2,Post
624,73.75,4.7,14.14,9.27,11,2010,R,OFB2,Post
625,60.11,4.41,12.49,8.04,1,2011,R,OFB2,Post
625,60.11,4.4,12.48,8.04,1,2011,R,OFB2,Post
626,64.74,4.43,12.32,8.52,1,2011,R,OFB2,Post
626,64.73,4.44,12.31,8.53,1,2011,R,OFB2,Post
627,69.03,4.57,12.34,8.24,12,2010,R,OFB2,Post
627,69.04,4.56,12.34,8.25,12,2010,R,OFB2,Post
628,68.32,4.3,13.58,8.6,12,2010,R,OFB2,Post
628,68.3,4.28,13.57,8.61,12,2010,R,OFB2,Post
629,66.07,4.55,13.01,9.18,1,2011,R,OFB2,Post
629,66.07,4.53,13.02,9.2,1,2011,R,OFB2,Post
630,63.65,4.37,11.57,7.95,1,2011,R,OFB2,Post
630,63.65,4.38,11.58,7.98,1,2011,R,OFB2,Post
631,69.09,4.46,13.11,9.37,12,2010,R,OFB2,Post
631,69.07,4.48,13.12,9.38,12,2010,R,OFB2,Post
632,58.03,4.54,10.63,7.18,2,2011,R,OFB2,Post
632,58,4.55,10.62,7.16,2,2011,R,OFB2,Post
633,64.16,4.63,11.78,7.9,1,2011,R,OFB2,Post
633,64.15,4.63,11.77,7.9,1,2011,R,OFB2,Post
666,39.25,2.8,8.13,5.2,4,2011,R,PAS2,Post
666,39.27,2.79,8.12,5.22,4,2011,R,PAS2,Post
667,49.47,3.35,9.95,6.92,3,2011,R,PAS2,Post
667,49.46,3.34,9.94,6.93,3,2011,R,PAS2,Post
668,43.09,3.03,9.16,6.13,3,2011,R,PAS2,Post
668,43.1,3.03,9.16,6.12,3,2011,R,PAS2,Post
669,42.21,3.26,8.02,5.38,4,2011,R,PAS2,Post
669,42.2,3.25,8,5.37,4,2011,R,PAS2,Post
670,37.87,2.87,7.68,4.91,4,2011,R,PAS2,Post
670,37.87,2.86,7.69,4.91,4,2011,R,PAS2,Post
671,42.26,3.19,8.44,5.33,4,2011,R,PAS2,Post
671,42.28,3.18,8.45,5.34,4,2011,R,PAS2,Post
672,42.11,3.1,7.86,5.56,4,2011,R,PAS2,Post
672,42.1,3.1,7.87,5.55,4,2011,R,PAS2,Post
673,34.1,2.65,6.74,4.6,4,2011,R,PAS2,Post
673,34.11,2.64,6.73,4.6,4,2011,R,PAS2,Post
674,43.51,3.07,8.54,5.41,3,2011,R,PAS2,Post
674,43.5,3.08,8.54,5.42,3,2011,R,PAS2,Post
675,49.38,3.32,9.61,6.47,3,2011,R,PAS2,Post
675,49.4,3.32,9.61,6.46,3,2011,R,PAS2,Post
676,72.56,4.69,12.48,8.4,12,2010,R,PAS2,Post
676,72.56,4.69,12.47,8.4,12,2010,R,PAS2,Post
677,37.88,2.86,7.66,4.89,4,2011,R,PAS2,Post
677,37.9,2.85,7.67,4.88,4,2011,R,PAS2,Post
678,33.36,2.66,6.28,4.02,4,2011,R,PAS2,Post
678,33.35,2.65,6.28,4.03,4,2011,R,PAS2,Post
679,45.01,3.29,8.49,5.9,3,2011,R,PAS2,Post
679,44.98,3.29,8.48,5.9,3,2011,R,PAS2,Post
680,40.51,2.81,7.66,5.24,4,2011,R,PAS2,Post
680,40.51,2.81,7.66,5.25,4,2011,R,PAS2,Post
681,33.08,2.47,6.55,4.04,4,2011,R,PAS2,Post
681,33.07,2.47,6.55,4.04,4,2011,R,PAS2,Post
682,39.24,2.77,7.96,4.99,4,2011,R,PAS2,Post
682,39.25,2.77,7.97,4.98,4,2011,R,PAS2,Post
683,43.84,3.22,8.57,5.7,3,2011,R,PAS2,Post
683,43.83,3.22,8.59,5.71,3,2011,R,PAS2,Post
684,39.34,2.67,7.42,4.97,4,2011,R,PAS2,Post
684,39.34,2.68,7.43,4.96,4,2011,R,PAS2,Post
685,61.13,4.28,11.51,7.83,1,2011,R,PAS2,Post
685,61.1,4.28,11.5,7.83,2,2011,R,PAS2,Post
686,60.48,4.98,11.16,8.07,6,2003,R,PAS4,Pre
686,60.46,4.97,11.2,8.07,6,2003,R,PAS4,Pre
687,57.79,4.1,10.98,7.36,6,2003,R,PAS4,Pre
687,57.78,4.09,10.96,7.35,6,2003,R,PAS4,Pre
688,51.15,4.07,9.31,6.4,7,2003,R,PAS4,Pre
688,51.13,4.06,9.3,6.4,7,2003,R,PAS4,Pre
689,51.54,3.91,9.72,7.03,7,2003,R,PAS4,Pre
689,51.52,3.9,9.73,7.03,7,2003,R,PAS4,Pre
690,53.96,4.04,10.09,7.11,6,2003,R,PAS4,Pre
690,53.96,4.03,10.08,7.1,6,2003,R,PAS4,Pre
691,51.82,3.87,9.47,6.79,7,2003,R,PAS4,Pre
691,51.83,3.89,9.44,6.77,7,2003,R,PAS4,Pre
692,57.19,4.4,10.71,7.38,6,2003,R,PAS4,Pre
692,57.18,4.41,10.72,7.39,6,2003,R,PAS4,Pre
694,50.08,4.09,9.69,6.79,7,2003,R,PAS4,Pre
694,50.06,4.07,9.68,6.78,7,2003,R,PAS4,Pre
695,56.31,4.31,10.47,6.99,6,2003,R,PAS4,Pre
695,56.31,4.32,10.46,6.98,6,2003,R,PAS4,Pre
696,57.85,4.09,9,6.8,6,2003,R,PAS4,Pre
696,57.86,4.06,9.01,6.8,6,2003,R,PAS4,Pre
697,51.88,3.79,9.02,6.58,7,2003,R,PAS4,Pre
697,51.88,3.78,9.03,6.58,7,2003,R,PAS4,Pre
698,55.77,4.48,10.62,7.7,6,2003,R,PAS4,Pre
698,55.76,4.48,10.62,7.72,6,2003,R,PAS4,Pre
699,51.22,4.01,9.75,6.82,7,2003,R,PAS4,Pre
699,51.22,4,9.74,6.8,7,2003,R,PAS4,Pre
700,54.04,4.03,9.55,6.99,6,2003,R,PAS4,Pre
700,54.06,4.04,9.53,7,6,2003,R,PAS4,Pre
701,58.73,4.58,11.07,7.87,6,2003,R,PAS4,Pre
701,58.71,4.58,11.08,7.87,6,2003,R,PAS4,Pre
702,59.75,4.59,10.57,7.4,6,2003,R,PAS4,Pre
702,59.77,4.6,10.56,7.39,6,2003,R,PAS4,Pre
703,52.66,3.89,9.82,6.67,7,2003,R,PAS4,Pre
703,52.67,3.9,9.82,6.66,7,2003,R,PAS4,Pre
704,51.98,3.94,9.81,6.66,7,2003,R,PAS4,Pre
704,51.98,3.95,9.84,6.66,7,2003,R,PAS4,Pre
705,55.51,4.58,9.89,6.79,6,2003,R,PAS4,Pre
705,55.53,4.58,9.88,6.8,6,2003,R,PAS4,Pre
706,71.31,5.02,11.68,8.52,10,2010,R,OFB2,Post
706,71.33,5.01,11.6,8.58,10,2010,R,OFB2,Post
716,58.27,4.31,10.78,7,1,2011,R,PAS3,Post
716,58.27,4.32,10.77,6.98,1,2011,R,PAS3,Post
717,86.83,4.93,14.04,9.66,6,2010,R,PAS3,Post
717,86.87,4.96,14.08,9.65,6,2010,R,PAS3,Post
718,73.27,4.74,12.78,9.06,10,2010,R,PAS3,Post
718,73.3,4.77,12.77,9.1,10,2010,R,PAS3,Post
719,53.76,4.13,9.85,7.48,1,2011,R,PAS3,Post
719,53.78,4.1,9.87,7.47,1,2011,R,PAS3,Post
720,43.89,3.52,8.31,6.35,2,2011,R,PAS3,Post
720,43.84,3.58,8.3,6.35,2,2011,R,PAS3,Post
721,44.57,3.46,8.7,5.89,2,2011,R,PAS3,Post
721,44.55,3.47,8.69,5.87,2,2011,R,PAS3,Post
722,61.23,4.19,12.11,7.5,12,2010,R,PAS3,Post
722,61.26,4.19,12.12,7.49,12,2010,R,PAS3,Post
723,54.57,4.04,9.88,6.42,1,2011,R,PAS3,Post
723,54.56,4.07,9.89,6.44,1,2011,R,PAS3,Post
724,47.49,3.51,8.43,6.08,2,2011,R,PAS3,Post
724,47.47,3.53,8.45,6.05,2,2011,R,PAS3,Post
725,56.15,3.92,9.56,6.84,1,2011,R,PAS3,Post
725,56.12,3.97,9.58,6.85,1,2011,R,PAS3,Post
726,49.19,3.69,9.63,6.56,2,2011,R,PAS3,Post
726,49.19,3.68,9.63,6.56,2,2011,R,PAS3,Post
727,48.84,3.84,8.77,5.93,2,2011,R,PAS3,Post
727,48.81,3.82,8.74,5.95,2,2011,R,PAS3,Post
728,52.73,3.82,8.9,6.38,1,2011,R,PAS3,Post
728,52.77,3.8,8.94,6.35,1,2011,R,PAS3,Post
729,40.58,3.42,7.53,4.8,3,2011,R,PAS3,Post
729,40.54,3.41,7.51,4.86,3,2011,R,PAS3,Post
730,50.31,3.9,9.76,6.67,2,2011,R,PAS3,Post
730,50.3,3.85,9.77,6.67,2,2011,R,PAS3,Post
731,46.86,3.69,9.08,5.98,2,2011,R,PAS3,Post
731,46.89,3.69,9.07,5.94,2,2011,R,PAS3,Post
732,51.3,3.89,8.91,5.57,1,2011,R,PAS3,Post
732,51.36,3.9,8.92,5.56,1,2011,R,PAS3,Post
733,39.94,3.52,7.09,4.85,3,2011,R,PAS3,Post
733,39.91,3.51,7.11,4.83,3,2011,R,PAS3,Post
734,48.82,3.78,8.88,6.34,2,2011,R,PAS3,Post
734,48.81,3.75,8.85,6.37,2,2011,R,PAS3,Post
735,38.86,3.04,7.16,5.34,3,2011,R,PAS3,Post
735,38.83,3.02,7.18,5.34,3,2011,R,PAS3,Post
747,63.57,4.88,11.27,7.61,12,2010,R,PAS1,Post
747,63.5,4.85,11.27,7.63,12,2010,R,PAS1,Post
748,70.62,4.99,11.28,7.59,11,2010,R,PAS1,Post
748,70.61,4.99,11.27,7.56,11,2010,R,PAS1,Post
749,45.26,3.58,8.74,6.14,3,2011,R,PAS1,Post
749,45.29,3.59,8.73,6.16,3,2011,R,PAS1,Post
750,48.95,3.79,9.42,6.64,2,2011,R,PAS1,Post
750,48.93,3.76,9.41,6.64,2,2011,R,PAS1,Post
751,44.62,3.69,8.93,6.22,3,2011,R,PAS1,Post
751,44.61,3.71,8.92,6.21,3,2011,R,PAS1,Post
752,43.23,3.15,7.27,5.34,3,2011,R,PAS1,Post
752,43.24,3.15,7.26,5.36,3,2011,R,PAS1,Post
753,60.54,4.71,10.57,7.21,1,2011,R,PAS1,Post
753,60.55,4.72,10.51,7.24,1,2011,R,PAS1,Post
754,73.31,4.9,13.17,8.86,11,2010,R,PAS1,Post
754,73.31,4.91,13.15,8.88,11,2010,R,PAS1,Post
755,48.92,4.04,8.82,5.67,2,2011,R,PAS1,Post
755,48.91,4.02,8.8,5.69,2,2011,R,PAS1,Post
756,49.73,3.91,8.81,5.96,2,2011,R,PAS1,Post
756,49.75,3.9,8.82,5.95,2,2011,R,PAS1,Post
757,44.25,3.52,7.73,5.65,3,2011,R,PAS1,Post
757,44.22,3.53,7.74,5.64,3,2011,R,PAS1,Post
758,42.98,3.38,8.63,5.93,3,2011,R,PAS1,Post
758,42.96,3.4,8.66,5.92,3,2011,R,PAS1,Post
759,47.22,3.67,8.68,6.51,2,2011,R,PAS1,Post
759,47.21,3.65,8.64,6.49,2,2011,R,PAS1,Post
760,40.64,3.38,8.29,5.48,3,2011,R,PAS1,Post
760,40.65,3.38,8.3,5.48,3,2011,R,PAS1,Post
761,32.26,2.61,5.95,3.79,4,2011,R,PAS1,Post
761,32.27,2.6,5.94,3.8,4,2011,R,PAS1,Post
762,44.4,3.67,7.84,5.42,3,2011,R,PAS1,Post
762,44.41,3.65,7.85,5.41,3,2011,R,PAS1,Post
763,48.62,3.89,8.6,5.53,2,2011,R,PAS1,Post
763,48.61,3.89,8.6,5.53,2,2011,R,PAS1,Post
764,44.51,3.47,8.06,5.35,3,2011,R,PAS1,Post
764,44.51,3.45,8.02,5.34,3,2011,R,PAS1,Post
765,37.01,2.86,6.62,4.61,3,2011,R,PAS1,Post
765,37.02,2.83,6.58,4.61,3,2011,R,PAS1,Post
766,34.89,2.91,5.88,4.05,3,2011,R,PAS1,Post
766,34.89,2.92,5.89,4.03,3,2011,R,PAS1,Post
767,55.23,4.31,11.02,6.99,1,2011,R,PAS4,Post
767,55.23,4.29,11.04,6.95,1,2011,R,PAS4,Post
768,39.43,3.43,7.64,5.56,3,2011,R,PAS4,Post
768,39.42,3.4,7.61,5.59,3,2011,R,PAS4,Post
769,47.88,3.68,8.41,6.1,2,2011,R,PAS4,Post
769,47.86,3.66,8.45,6.1,2,2011,R,PAS4,Post
770,47.75,3.66,9.56,6.57,2,2011,R,PAS4,Post
770,47.75,3.66,9.57,6.57,2,2011,R,PAS4,Post
771,46.34,3.58,9.09,5.9,2,2011,R,PAS4,Post
771,46.33,3.58,9.04,5.89,2,2011,R,PAS4,Post
773,47.19,3.67,9.24,6.09,2,2011,R,PAS4,Post
773,47.19,3.69,9.27,6.1,2,2011,R,PAS4,Post
774,49.83,3.79,9.63,6.43,2,2011,R,PAS4,Post
774,49.81,3.8,9.63,6.39,2,2011,R,PAS4,Post
775,50.47,3.65,9.09,6.48,2,2011,R,PAS4,Post
775,50.47,3.66,9.08,6.43,2,2011,R,PAS4,Post
776,44.49,3.54,8.67,6.3,2,2011,R,PAS4,Post
776,44.51,3.53,8.69,6.3,2,2011,R,PAS4,Post
777,46.41,3.41,8.25,6.09,2,2011,R,PAS4,Post
777,46.4,3.41,8.22,6.09,2,2011,R,PAS4,Post
778,40.78,3.03,7.63,5.06,3,2011,R,PAS4,Post
778,40.77,3.03,7.61,5.06,3,2011,R,PAS4,Post
779,49.87,4.1,8.86,6.2,2,2011,R,PAS4,Post
779,49.84,4.1,8.84,6.22,2,2011,R,PAS4,Post
780,53.47,3.8,9.08,6.06,1,2011,R,PAS4,Post
780,53.49,3.79,9.07,6.04,1,2011,R,PAS4,Post
781,47,3.57,8.05,5.7,2,2011,R,PAS4,Post
781,46.98,3.57,8.07,5.67,2,2011,R,PAS4,Post
782,41.34,3.4,7.98,5.01,2,2011,R,PAS4,Post
782,41.35,3.39,7.99,5.01,2,2011,R,PAS4,Post
784,50.39,4.06,9.43,6.03,2,2011,R,PAS4,Post
784,50.37,4.06,9.4,6.04,2,2011,R,PAS4,Post
785,51.68,4.04,9.15,5.67,1,2011,R,PAS4,Post
785,51.64,4.04,9.14,5.68,1,2011,R,PAS4,Post
786,50.56,3.79,9.39,6.1,2,2011,R,PAS4,Post
786,50.53,3.77,9.37,6.11,2,2011,R,PAS4,Post
787,58.91,4.35,10.31,6.7,1,2011,R,PAS4,Post
787,58.94,4.38,10.32,6.69,1,2011,R,PAS4,Post
788,47.94,4.01,9.08,5.86,2,2011,R,PAS4,Post
788,47.92,4.03,9.08,5.89,2,2011,R,PAS4,Post
789,48.84,3.93,8.36,6.39,2,2011,R,PAS4,Post
789,48.87,3.92,8.32,6.4,2,2011,R,PAS4,Post
790,52.99,3.94,9.48,6.94,1,2011,R,PAS4,Post
790,53.01,3.93,9.43,6.95,1,2011,R,PAS4,Post
791,37.53,3.02,6.17,5.03,3,2011,R,PAS4,Post
791,37.53,3.01,6.15,5.01,3,2011,R,PAS4,Post
792,43.6,3.71,8.42,5.52,2,2011,R,PAS4,Post
792,43.61,3.7,8.43,5.5,2,2011,R,PAS4,Post
793,50.31,3.97,9.2,6.35,2,2011,R,PAS4,Post
793,50.28,3.99,9.21,6.33,2,2011,R,PAS4,Post
794,38.57,3.09,8.41,4.53,3,2011,R,PAS4,Post
794,38.61,3.08,8.42,4.54,3,2011,R,PAS4,Post
815,50.93,3.72,8.94,6.52,3,2011,R,PAS3,Post
815,50.98,3.74,8.93,6.51,3,2011,R,PAS3,Post
816,41.52,3.19,8.37,4.22,4,2011,R,PAS3,Post
816,41.52,3.16,8.38,4.24,4,2011,R,PAS3,Post
817,48.79,3.49,9.12,6.03,3,2011,R,PAS3,Post
817,48.78,3.47,9.12,6.06,3,2011,R,PAS3,Post
818,47.4,3.67,8.99,6.68,3,2011,R,PAS3,Post
818,47.42,3.68,8.99,6.68,3,2011,R,PAS3,Post
820,46.95,3.92,9.39,6.24,3,2011,R,PAS3,Post
820,46.98,3.92,9.38,6.27,3,2011,R,PAS3,Post
821,61.62,4.41,10.37,7.48,1,2011,R,PAS3,Post
821,61.61,4.41,10.38,7.48,1,2011,R,PAS3,Post
822,48.07,3.58,8.25,6.14,3,2011,R,PAS3,Post
822,48.06,3.6,8.2,6.17,3,2011,R,PAS3,Post
823,58.73,4.22,10.72,7.14,2,2011,R,PAS3,Post
823,58.71,4.23,10.71,7.13,2,2011,R,PAS3,Post
824,47.3,3.79,8.41,6.14,3,2011,R,PAS3,Post
824,47.29,3.78,8.41,6.13,3,2011,R,PAS3,Post
